Person ID;Date Source Text;Date Start;Start Uncertain;Date End;End Uncertain;Note Ref;Praenomen;Nomen;RE;Filiation;Cognomen;Other Names;Original Name Text;Review Later;
1642;129;129;0;129;0;258;Sex.;Iulius;150;;Caesar;;Sex. Iulius Caesar (150);
1649;128;128;0;128;0;262;L.;Caecilius;91;;Metellus;Delmaticus;L. Caecilius L.f.Q.n. Metellus Delmaticus (91);
1665;128;128;0;128;0;262;L.;Caecilius;93;;Metellus;Diadematus;L. Caecilius Q.f.Q.n. Metellus Diadematus (93);
1675;137;137;0;137;0;235;Sex.;Pompeius;17;;;;Sex. Pompeius (17);
1677;82-80;82;0;80;0;369;M.;Caecilius;77;;Metellus;;M. Caecilius Q.f.Q.n. Metellus (77);
1677;127;127;0;127;0;263;M.;Caecilius;77;;Metellus;;M. Caecilius Q.f.Q.n. Metellus (77);
1679;118;118;0;118;0;282;L.;Licinius;55;;Crassus;;L. Licinius L.f.C.n. Crassus (55);
1680;125;125;0;125;0;271;M'.;Acilius;26;;Balbus;;M'. Acilius M'.f.L.n. Balbus (26);
1682;123;123;0;123;0;274;C.;Porcius;5;;Cato;;C. Porcius Cato (5);
1687;122;122;0;122;0;277;Q.;Minucius;56;;Rufus;;Q. Minucius Rufus (56);
1689;121;121;0;121;0;279;Cn.;Papirius;37;;Carbo;;Cn. Papirius C.f. Carbo (37);
1693;117-116;117;0;116;0;284;Q.;Caecilius;97;;Metellus;Numidicus;Q. Caecilius L.f.Q.n. Metellus Numidicus (97);
1696;122;122;0;122;0;276;M.;Papirius;39;;Carbo;;M. Papirius Carbo (39);
1740;82-81;82;0;81;0;366;C.;Annius;9;;(Luscus?);;C. Annius T.f.T.n. (Luscus?) (9);
1745;111-110;111;0;110;0;299;T.;Manlius;61, cf. 16;;Mancinus;;T. Manlius Mancinus (61;
1746;84-80;84;0;80;0;369,359,371;L.;Cornelius;392;;Sulla;Felix;L. Cornelius L.f.P.n. Sulla Felix (392);
1753;110-109;110;0;109;0;300;C.;Claudius;302;;Pulcher;;C. Claudius Ap.f.C.n. Pulcher (302);
1757;109-108;109;0;108;0;303;M'.;Aquillius;11;;;;M'. Aquillius M'.f.M'.n. (11);
1763;116-115;116;0;115;0;285;Cn.;Domitius;21;;Ahenobarbus;;Cn. Domitius Cn.f.Cn.n. Ahenobarbus (21);
1764;113-112;113;0;112;0;293;L.;Marcius;75;;Philippus;;L. Marcius Q.f.Q.n. Philippus (75);
1766;104;104;0;104;0;317;L.;Appuleius;29;;Saturninus;;L. Appuleius Saturninus (29);
1776;113-112;113;0;112;0;294;T.;Didius;5;;;;T. Didius T.f. Sex.n. (5);
1789;101;101;0;101;0;326;C.;Fundanius;1;;;;C. Fundanius (1);
1795;100;100;0;100;0;330;L.;Calpurnius;89;;Piso;(Caesoninus);L. Calpurnius Piso (Caesoninus) (89);
1796;100;100;0;100;0;330;Q.;Servilius;50;;Caepio;;Q. Servilius Caepio (50);
1801;126;126;0;126;0;266;C.;Cassius;57?;;;;C. Cassius;1
1807;111-110;111;0;110;0;299;Ap.;Claudius;296;;Pulcher;;Ap. Claudius Ap.f.C.n. Pulcher (296);
1819;108-107;108;0;107;0;308;M.;Herennius;10;;;;M. Herennius M.f. (10);
1821;82;82;0;82;0;365;C.;Valerius;168;;Flaccus;;C. Valerius C.f.L.n. Flaccus (168);
