person_id,era_from,era_to,                                               
3487,-250,-150,
3488,-125,-25,
3489,-200,-75,
3490,-100,25,
3491,-175,-75,
3492,-175,-75,
3495,-100,0,
3496,-100,25,
3497,-175,-75,
3498,-175,-75,
3499,-150,-50,
3500,-150,-50,
3501,-100,25,
3502,-200,-75,
3503,-200,-100,
3504,-150,-25,
3505,-150,-80,
3506,-125,-25,
3507,-125,-25,
3509,-125,-25,
3510,-125,-25,
3511,-175,-75,
3512,-75,25,
3513,-175,-50,
3515,-175,-75,
3516,-200,-100,
3517,-100,0,
3518,-175,-75,
3519,-175,-75,
3520,-150,-50,
3521,-200,-100,
3522,-200,-75,
3523,-175,-75,
3524,-175,-75,
3525,-75,25,
3526,-125,-80,
3527,-150,-50,
3528,-200,-100,
3529,-150,-50,
3530,-225,-125,
3531,-150,-50,
3532,-175,-75,
3533,-175,-75,
3534,-175,-75,
3536,-150,-50,
3538,-125,-25,
3542,-125,-25,
3543,-75,25,
3544,-225,-125,
3545,-175,-75,
3547,-125,0,
3548,-125,-25,
3549,-150,-50,
3550,-150,-50,
3551,-125,-25,
3552,-125,-25,
3553,-150,-50,
3554,-125,0,
3556,-200,-75,
3557,-125,-25,
3558,-100,0,
3559,-150,-50,
3560,-200,-75,
3561,-150,-50,
3562,-125,-25,
3563,-125,-25,
3564,-225,-125,
3566,-150,-50,
3567,-175,-75,
3568,-75,25,
3569,-125,-25,
3570,-100,25,
3571,-150,-50,
3572,-150,-25,
3573,-150,-50,
3574,-150,-50,
3576,-125,-25,
3577,-125,-25,
3579,-200,-100,
3580,-200,-75,
3581,-75,25,
3582,-175,-75,
3584,-100,25,
3586,-125,-25,
3587,-125,-54,
3589,-175,-75,
3590,-175,-75,
3592,-75,25,
3593,-200,-75,
3594,-175,-75,
3595,-175,-75,
3596,-150,-50,
3597,-175,-75,
3598,-150,-50,
3599,-125,-25,
3600,-150,-50,
3601,-175,-75,
3602,-175,-50,
3603,-150,-50,
3604,-150,-50,
3605,-175,-75,
3607,-175,-75,
3608,-150,-50,
3609,-225,-125,
3610,-175,-50,
3611,-175,-75,
3612,-125,-25,
3613,-225,-100,
3614,-225,-125,
3615,-100,0,
3616,-100,25,
3617,-150,-50,
3618,-125,0,
3619,-150,-50,
3620,-125,-25,
3622,-175,-75,
3623,-200,-75,
3625,-125,-25,
3626,-200,-100,
3627,-200,-100,
3628,-175,-75,
3629,-200,-100,
3630,-75,25,
3632,-175,-75,
3633,-75,25,
3635,-125,-25,
3636,-100,0,
3638,-150,-25,
3639,-225,-125,
3640,-175,-75,
3642,-150,-25,
3643,-125,-25,
3644,-75,25,
3645,-150,-50,
3646,-200,-100,
3648,-75,25,
3650,-225,-100,
3651,-200,-100,
3653,-125,0,
3654,-150,-50,
3655,-150,-50,
3656,-200,-75,
3657,-225,-125,
3659,-175,-100,
3660,-100,0,
3661,-125,0,
3662,-100,25,
3663,-125,-25,
3664,-150,-50,
3665,-250,-150,
3666,-225,-125,
3667,-200,-100,
3668,-200,-100,
3669,-200,-100,
3670,-75,25,
3671,-100,25,
3672,-225,-125,
3673,-225,-125,
3674,-100,25,
3675,-175,-75,
3676,-150,-75,
3678,-225,-100,
3679,-225,-125,
3680,-150,-50,
3681,-175,-75,
3682,-175,-75,
3683,-200,-100,
3684,-200,-100,
3691,-124,-25,
3693,-225,-100,
3694,-175,-50,
3695,-100,25,
3696,-100,25,
3697,-100,25,
3700,-125,-25,
3701,-75,25,
3702,-75,-41,
3703,-75,-43,
3704,-125,0,
3705,-225,25,
3706,-75,25,
3707,-125,-75,
3742,-75,25,
3743,-100,-48,
3744,-150,25,
3746,-250,-100,
3747,-250,-150,
3748,-225,-125,
3749,-250,-209,
3750,-75,25,
3752,-100,0,
3753,-100,50,
3755,-125,-86,
3756,-550,25,
3757,-75,25,
3758,-75,-41,
3759,-125,0,
3760,-125,-25,
3761,-225,-125,
3762,-100,0,
3763,-75,-31,
3764,-75,50,
3765,-75,25,
3767,-100,50,
3768,-150,50,
3769,-75,25,
3770,-175,-50,
3771,-75,25,
3772,-75,-42,
3773,-175,-75,
3774,-100,25,
3775,-100,-43,
3776,-125,0,
3777,-100,25,
3778,-200,-100,
3779,-175,-75,
3780,-128,-50,
3781,-75,25,
3782,-450,-250,
3783,-100,25,
3785,-75,25,
3786,-150,-50,
3787,-100,25,
3788,-124,-25,
3789,-350,-50,
3790,-150,-25,
3791,-75,25,
3792,-102,0,
3793,-450,-350,
3794,-125,-25,
3795,-100,-25,
3796,-75,25,
3797,-100,0,
3798,-450,-350,
3800,-75,25,
3801,-100,25,
3802,-100,25,
3803,-75,25,
3804,-75,25,
3805,-100,25,
3806,-100,25,
3807,-125,-25,
3808,-100,25,
3809,-150,50,
3810,-200,-50,
3811,-125,-25,
3812,-75,25,
3814,-200,-75,
3816,-125,-25,
3817,-150,-50,
3818,-175,-75,
3820,-75,25,
3821,-75,25,
3822,-75,25,
3823,-100,0,
3824,-279,-226,
3825,-175,-75,
3826,-100,25,
3827,-75,25,
3828,-100,0,
3829,-100,0,
3830,-150,-50,
3831,-75,-30,
3832,-100,25,
3834,-125,-25,
3836,-75,25,
3837,-75,25,
3838,-75,25,
3839,-125,-25,
3840,-100,0,
3841,-125,0,
3842,-125,-25,
3843,-425,-325,
3844,-350,25,
3845,-125,-25,
3846,-125,0,
3847,-100,0,
3848,-75,25,
3849,-75,25,
3851,-100,0,
3852,-225,-100,
3853,-75,25,
3854,-75,25,
3855,-75,25,
3856,-125,0,
3857,-100,25,
3858,-100,25,
3859,-75,25,
3860,-225,-125,
3861,-300,-200,
3862,-150,-50,
3863,-150,-50,
3864,-150,-50,
3865,-200,-121,
3866,-175,-88,
3867,-125,-25,
3868,-175,-87,
3869,-125,-77,
3870,-100,-25,
3872,-125,-25,
3873,-150,-68,
3874,-73,-54,
3875,-125,-25,
3876,-100,0,
3877,-150,-50,
3878,-125,-25,
3879,-150,-50,
3880,-175,-50,
3881,-100,0,
3882,-75,25,
3883,-75,25,
3884,-125,-43,
3885,-150,-50,
3886,-150,-50,
3888,-100,0,
3890,-125,-43,
3891,-50,50,
3892,-50,50,
3893,-125,-40,
3894,-100,0,
3895,-75,25,
3896,-75,25,
3898,-100,0,
3899,-125,-80,
3900,-100,-25,
3901,-75,25,
3902,-125,-36,
3903,-50,50,
3904,-50,50,
3905,-100,0,
3906,-100,0,
3907,-175,-100,
3908,-125,-25,
3909,-100,0,
3910,-50,50,
3911,-100,-23,
3912,-50,50,
3913,-125,-30,
3914,-50,50,
3915,-175,-75,
3916,-175,-75,
3917,-125,-67,
3918,-150,-56,
3919,-150,-50,
3920,-87,0,
3921,-75,25,
3922,-75,25,
3923,-150,-50,
3924,-150,-25,
3925,-200,-100,
3926,-150,-50,
3927,-100,0,
3928,-79,-45,
3929,-175,-79,
3930,-100,0,
3931,-325,-250,
3933,-150,-50,
3934,-125,-46,
3935,-75,25,
3936,-150,-50,
3937,-150,-50,
3938,-75,25,
3939,-200,-75,
3940,-125,-25,
3941,-375,-275,
3942,-325,-225,
3943,-325,-225,
3944,-200,-100,
3945,-225,-125,
3946,-225,-125,
3947,-175,-75,
3948,-150,-69,
3949,-175,-92,
3950,-42,37,
3951,-82,-53,
3952,-150,-53,
3953,-75,25,
3954,-100,0,
3955,-150,-50,
3956,-125,-25,
3957,-125,-25,
3958,-100,0,
3959,-275,-175,
3960,-150,-50,
3961,-100,0,
3962,-100,0,
3963,-75,22,
3964,-125,-25,
3965,-110,-32,
3966,-100,0,
3967,-175,-75,
3968,-100,0,
3969,-175,-75,
3970,-75,25,
3971,-150,-25,
3972,-150,-25,
3973,-100,0,
3974,-100,-25,
3976,-150,0,
3977,-150,25,
3978,-132,-42,
3979,-100,-58,
3980,-125,-28,
3981,-100,0,
3982,-100,25,
3983,-100,0,
3984,-150,-25,
3985,-150,-50,
3986,-125,-25,
3987,-125,-49,
3988,-75,25,
3989,-125,-45,
3990,-175,-50,
3991,-175,-75,
3992,-125,-25,
3993,-150,-50,
3994,-125,-25,
3995,-125,-25,
3996,-170,-75,
3998,-200,-100,
3999,-150,-25,
4000,-175,-87,
4001,-100,0,
4002,-125,-25,
4003,-125,-25,
4004,-106,-25,
4005,-125,-25,
4006,-125,-25,
4007,-125,-25,
4008,-125,-25,
4009,-163,-75,
4010,-125,-25,
4011,-75,25,
4012,-125,-45,
4013,-125,-25,
4014,-125,-25,
4015,-83,0,
4016,-125,-25,
4017,-100,-25,
4018,-125,-25,
4019,-100,0,
4020,-200,-100,
4021,-175,-75,
4022,-200,-100,
4023,-150,-50,
4025,-105,-25,
4026,-150,-50,
4027,-225,-100,
4028,-125,-25,
4029,-175,-75,
4030,-125,-25,
4031,-150,-50,
4032,-150,-50,
4034,-150,-50,
4035,-150,-50,
4036,-175,-25,
4037,-175,-75,
4038,-175,-75,
4039,-175,-75,
4041,-125,-25,
4042,-250,-150,
4043,-125,-25,
4044,-150,-25,
4045,-100,0,
4046,-175,-25,
4047,-150,-50,
4048,-200,-100,
4049,-125,-25,
4051,-200,-100,
4052,-150,-50,
4053,-100,0,
4054,-175,-75,
4055,-150,-50,
4056,-150,-50,
4057,-100,-25,
4058,-75,25,
4059,-150,-50,
4060,-125,-25,
4061,-125,-25,
4062,-100,0,
4063,-100,0,
4064,-150,-50,
4065,-75,25,
4066,-125,-25,
4067,-150,25,
4068,-175,-25,
4069,-100,0,
4070,-100,0,
4071,-100,0,
4072,-125,0,
4073,-150,-50,
4075,-125,-25,
4077,-150,-50,
4078,-150,-50,
4079,-125,-25,
4080,-64,-42,
4081,-150,-68,
4082,-150,-50,
4083,-125,-50,
4084,-150,-25,
4085,-225,-100,
4086,-125,-25,
4087,-125,-25,
4088,-100,0,
4089,-75,25,
4090,-300,-200,
4091,-200,-100,
4092,-100,-25,
4093,-175,-64,
4094,-125,-25,
4095,-125,-25,
4097,-125,-25,
4098,-200,-100,
4099,-200,-100,
4100,-100,0,
4101,-175,-75,
4103,-150,-56,
4104,-125,-25,
4105,-125,-25,
4107,-100,-25,
4108,-100,25,
4109,-175,-75,
4110,-100,0,
4111,-175,-75,
4112,-175,-75,
4113,-125,-25,
4114,-150,-25,
4115,-100,0,
4116,-150,-25,
4118,-150,-75,
4119,-150,-54,
4121,-125,-50,
4122,-125,-50,
4123,-125,-50,
4124,-100,-25,
4126,-125,-80,
4127,-125,-50,
4128,-125,-25,
4129,-125,-50,
4130,-150,-50,
4131,-125,-25,
4132,-125,-25,
4134,-150,-75,
4135,-75,25,
4136,-150,-50,
4137,-125,-25,
4139,-125,-25,
4140,-125,-25,
4141,-150,-50,
4142,-150,-50,
4143,-100,0,
4144,-125,-25,
4145,-125,0,
4146,-125,-25,
4147,-125,-50,
4148,-100,0,
4149,-125,-50,
4150,-125,-73,
4152,-125,-25,
4155,-125,-25,
4156,-150,-50,
4157,-125,0,
4158,-125,0,
4159,-125,0,
4160,-125,0,
4161,-175,-75,
4162,-100,0,
4163,-125,-42,
4164,-75,25,
4165,-50,50,
4166,-75,25,
4167,-75,25,
4169,-150,-50,
4170,-140,-50,
4171,-200,-114,
4172,-125,-25,
4174,-39,14,
4175,-50,50,
4176,-75,25,
4177,-75,25,
4179,-50,50,
4180,-75,25,
4181,-100,0,
4182,-75,25,
4184,-150,-50,
4185,-125,-25,
4186,-100,0,
4187,-50,50,
4190,-75,25,
4191,-125,-25,
4192,-58,29,
4193,-75,25,
4194,-38,-9,
4195,-75,25,
4196,-100,0,
4197,-125,-25,
4198,-100,0,
4199,-125,-25,
4200,-125,-25,
4201,-250,-159,
4203,-264,-175,
4204,-175,-75,
4206,-325,-225,
4207,-150,-50,
4208,-100,0,
4209,-125,-25,
4210,-175,-50,
4211,-275,-175,
4212,-350,-225,
4213,-250,-154,
4214,-250,-154,
4215,-200,-100,
4216,-250,-125,
4217,-220,-125,
4218,-225,-125,
4219,-275,-175,
4220,-225,-125,
4221,-325,-225,
4222,-250,-150,
4223,-250,-150,
4224,-250,-150,
4225,-225,-125,
4226,-225,-125,
4227,-225,-125,
4228,-225,-125,
4229,-75,25,
4230,-200,-50,
4232,-100,-25,
4233,-110,-25,
4234,-300,-220,
4235,-175,-75,
4236,-100,0,
4237,-50,50,
4238,-50,50,
4239,-50,50,
4240,-325,-225,
4241,-275,-175,
4242,-150,-50,
4243,-125,-50,
4244,-125,-25,
4245,-175,-75,
4246,-275,-175,
4247,-250,-150,
4248,-100,0,
4249,-75,25,
4250,-50,50,
4251,-100,0,
4252,-125,-25,
4253,-50,50,
4254,-75,25,
4255,-75,25,
4256,-50,50,
4258,-150,-54,
4259,-100,0,
4260,-125,-25,
4261,-75,25,
4262,-100,0,
4263,-175,-75,
4264,-100,0,
4265,-150,-80,
4267,-150,-25,
4268,-125,-25,
4269,-125,-25,
4270,-150,-50,
4271,-200,-100,
4272,-125,-25,
4273,-175,-75,
4274,-150,-50,
4275,-200,-100,
4276,-225,-125,
4277,-100,0,
4278,-125,-25,
4279,-175,-75,
4280,-175,-75,
4281,-200,-100,
4282,-125,-25,
4283,-150,-50,
4284,-78,0,
4285,-138,-50,
4286,-150,-50,
4287,-138,-50,
4288,-225,-100,
4289,-100,0,
4290,-125,-25,
4291,-79,0,
4292,-75,25,
4293,-175,-75,
4294,-75,25,
4295,-100,0,
4297,-50,50,
4298,-225,-125,
4299,-175,-50,
4303,-150,-50,
4304,-125,-30,
4305,-100,-25,
4306,-75,25,
4307,-150,-50,
4308,-150,-75,
4309,-100,-25,
4310,-150,-50,
4311,-125,-42,
4312,-100,-25,
4313,-50,50,
4314,-25,75,
4315,-50,50,
4316,-50,50,
4317,-75,25,
4318,-100,0,
4320,-125,-25,
4321,-325,-225,
4322,-75,25,
4323,-50,50,
4324,-50,50,
4325,-100,0,
4327,-75,25,
4328,-46,14,
4329,-75,20,
4330,-41,50,
4331,-75,25,
4332,-25,75,
4333,-50,50,
4334,-75,25,
4335,-50,75,
4336,-48,50,
4337,-50,50,
4339,-75,25,
4340,-375,-275,
4341,-100,0,
4343,-75,25,
4345,-100,25,
4346,-75,-41,
4347,-350,-250,
4348,-100,0,
4349,-175,-25,
4350,-350,-250,
4351,-150,-50,
4352,-125,-50,
4353,-75,25,
4354,-100,-25,
4355,-36,21,
4356,-50,50,
4357,-75,25,
4358,-75,25,
4359,-150,-50,
4361,-100,0,
4363,-75,25,
4364,-125,-25,
4365,-75,-25,
4366,-75,25,
4367,-150,-25,
4368,-100,25,
4369,-125,-25,
4370,-125,-25,
4371,-100,25,
4372,-225,-125,
4373,-125,25,
4374,-125,25,
4375,-125,-25,
4376,-75,25,
4377,-125,0,
4378,-100,0,
4379,-100,25,
4380,-100,0,
4381,-100,25,
4382,-100,0,
4383,-125,0,
4384,-100,25,
4385,-100,25,
4386,-125,-25,
4387,-100,25,
4388,-125,0,
4389,-100,0,
4390,-150,50,
4391,-100,0,
4392,-125,-25,
4393,-100,25,
4394,-100,0,
4395,-125,0,
4396,-125,0,
4397,-100,0,
4398,-100,0,
4399,-100,0,
4400,-100,0,
4401,-150,50,
4402,-125,-25,
4403,-75,25,
4404,-100,0,
4405,-100,0,
4406,-125,-25,
4407,-175,-25,
4408,-125,-25,
4409,-125,0,
4410,-125,0,
4411,-125,0,
4412,-150,-80,
4413,-100,25,
4414,-100,0,
4415,-100,25,
4417,-100,25,
4418,-125,-25,
4419,-150,50,
4421,-100,-52,
4422,-100,0,
4423,-100,25,
4424,-150,-25,
4425,-100,0,
4426,-100,0,
4427,-100,0,
4428,-100,0,
4429,-110,-25,
4430,-100,0,
4431,-75,25,
4432,-100,25,
4433,-175,-25,
4435,-100,0,
4436,-100,0,
4438,-125,-25,
4439,-125,-25,
4440,-125,-25,
4441,-100,25,
4442,-75,25,
4443,-100,25,
4444,-125,0,
4445,-125,0,
4446,-125,0,
4447,-125,25,
4448,-150,50,
4449,-75,25,
4450,-100,25,
4453,-125,-25,
4455,-125,0,
4456,-100,0,
4457,-125,0,
4458,-150,50,
4459,-125,0,
4460,-125,0,
4461,-75,25,
4462,-100,25,
4463,-100,25,
4464,-150,50,
4465,-75,25,
4468,-100,25,
4469,-100,0,
4470,-100,25,
4471,-100,0,
4472,-75,25,
4473,-100,25,
4474,-150,-25,
4475,-100,0,
4476,-100,0,
4477,-100,25,
4478,-100,25,
4479,-150,-25,
4480,-125,0,
4481,-125,0,
4482,-125,0,
4483,-125,0,
4484,-100,25,
4485,-100,0,
4486,-100,25,
4487,-125,0,
4488,-125,-25,
4489,-125,0,
4490,-150,-25,
4493,-100,0,
4494,-175,-25,
4495,-225,-125,
4496,-150,-50,
4497,-100,25,
4498,-125,-25,
4499,-75,25,
4500,-150,-50,
4501,-125,-25,
4502,-100,0,
4503,-150,-25,
4504,-150,-50,
4505,-150,50,
4506,-125,-25,
4507,-250,-150,
4509,-100,0,
4510,-125,25,
4511,-125,0,
4512,-100,0,
4513,-150,50,
4514,-150,-50,
4515,-100,25,
4516,-125,-25,
4517,-200,-50,
4518,-200,-100,
4519,-150,-50,
4520,-150,-50,
4521,-250,-125,
4522,-125,0,
4524,-125,0,
4525,-100,25,
4526,-150,-50,
4527,-150,-25,
4528,-125,0,
4530,-154,-74,
4531,-175,50,
4532,-175,50,
4534,-175,50,
4536,-175,50,
4537,-84,-4,
4538,-84,-54,
4539,-89,-63,
4540,-125,50,
4542,-106,-43,
4543,-234,-149,
4545,-125,-69,
4546,-125,-80,
4547,-125,-80,
4548,-125,-25,
4549,-100,-44,
4550,-100,-48,
4551,-100,-48,
4552,-125,-88,
4553,-100,25,
4554,-100,0,
4555,-125,-80,
4556,-125,-80,
4557,-125,-80,
4558,-75,-42,
4559,-125,-25,
4560,-150,-104,
4561,-175,-50,
4563,-75,25,
4565,-100,0,
4566,-100,25,
4567,-75,25,
4568,-125,0,
4569,-125,-25,
4570,-75,25,
4571,-175,-25,
4572,-125,0,
4573,-93,0,
4574,-100,0,
4575,-125,-25,
4576,-100,0,
4577,-125,0,
4578,-75,25,
4579,-100,0,
4580,-125,0,
4581,-125,-25,
4582,-125,0,
4583,-100,0,
4584,-125,0,
4585,-125,-25,
4586,-125,0,
4587,-125,0,
4589,-100,0,
4590,-100,0,
4592,-100,0,
4593,-100,25,
4595,-125,-25,
4596,-100,0,
4597,-100,-41,
4598,-125,0,
4600,-125,-25,
4601,-75,25,
4602,-75,25,
4603,-125,-25,
4604,-75,25,
4605,-75,25,
4606,-100,25,
4607,-75,-30,
4608,-75,25,
4609,-75,25,
4610,-200,-100,
4611,-350,-250,
4612,-125,0,
4613,-525,-425,
4614,-475,-350,
4615,-475,-350,
4616,-150,-25,
4617,-350,-250,
4618,-100,25,
4619,-100,25,
4620,-100,25,
4621,-125,-25,
4622,-125,-25,
4623,-125,-25,
4624,-125,-25,
4625,-125,-25,
4626,-125,-25,
4627,-125,-25,
4628,-125,-25,
4629,-125,-25,
4630,-125,-25,
4631,-250,-50,
4632,-200,-25,
4633,-219,-125,
4634,-150,-50,
4635,-250,-150,
4636,-450,-325,
4637,-150,-50,
4638,-150,-25,
4639,-275,-266,
4641,-125,-25,
4642,-250,-150,
4644,-300,-175,
4646,-105,-51,
4647,-140,-25,
4648,-150,-25,
4649,-195,-170,
4650,-190,-75,
4651,-125,-25,
4652,-100,25,
4653,-100,-56,
4655,-125,-25,
4656,-150,-25,
4657,-200,-121,
4658,-300,-200,
4659,-200,-125,
4660,-375,-250,
4661,-350,-250,
4662,-300,250,
4665,-275,-213,
4667,-70,14,
4668,-150,-25,
4669,-200,-154,
4671,-100,25,
4672,-325,-225,
4673,-100,0,
4674,-150,25,
4675,-250,-125,
4676,-100,25,
4677,-100,25,
4678,-100,-44,
4681,-150,-50,
4682,-150,25,
4684,-50,50,
4685,-550,25,
4686,-125,0,
4689,-150,-25,
4690,-150,-25,
4691,-75,-41,
4692,-75,-41,
4693,-25,54,
4695,-75,25,
4696,-100,25,
4697,-100,-43,
4698,-100,-41,
4701,-75,-41,
4702,-75,25,
4703,-125,-44,
4704,-75,25,
4706,-250,25,
4707,-175,-75,
4709,-225,-125,
4710,-150,-50,
4711,-175,-75,
4712,-100,0,
4713,-175,-75,
4714,-100,0,
4715,-175,-75,
4716,-100,0,
4717,-150,-50,
4718,-75,25,
4719,-100,0,
4720,-150,-50,
4721,-50,50,
4722,-69,-30,
4723,-75,25,
4724,-175,-50,
4725,-125,-25,
4726,-50,50,
4727,-50,50,
4729,-100,0,
4730,-50,50,
4731,-50,50,
4733,-75,25,
4734,-50,50,
4735,-100,0,
4736,-125,-25,
4737,-50,50,
4738,-50,50,
4739,-25,75,
4740,-50,50,
4741,-50,50,
4742,-50,50,
4743,-100,0,
4744,-150,-50,
4745,-100,-25,
4746,-50,50,
4747,-100,0,
4748,-225,-125,
4749,-125,-50,
4750,-125,-50,
4751,-125,-50,
4752,-150,-50,
4753,-300,-200,
4754,-350,-250,
4755,-225,-125,
4757,-175,-75,
4759,-125,-25,
4760,-125,-25,
4761,-175,-75,
4762,-75,25,
4763,-75,25,
4765,-75,25,
4766,-75,25,
4767,-125,-25,
4768,-150,-50,
4769,-75,25,
4770,-75,25,
4771,-75,25,
4772,-125,-25,
4774,-75,25,
4775,-50,50,
4776,-75,25,
4777,-150,-50,
4778,-50,50,
4779,-150,-50,
4780,-175,-75,
4781,-600,-500,
4782,-500,-400,
4783,-100,0,
4784,-200,-75,
4785,-25,75,
4786,-75,25,
4787,-175,-75,
4789,-25,75,
4790,-25,75,
4791,-75,25,
4792,-25,75,
4793,-25,75,
4794,-25,75,
4797,-150,-50,
4798,-75,25,
4799,-100,0,
4802,-300,-200,
4803,-375,-275,
4804,-550,-450,
4805,-300,-200,
4806,-225,-125,
4807,-400,-325,
4808,-425,-325,
4809,-200,-100,
4810,-550,-450,
4811,-75,25,
4812,-75,25,
4813,-100,0,
4814,-400,-300,
4815,-400,-300,
4816,-350,-250,
4817,-250,-150,
4818,-225,-125,
4819,-150,-50,
4820,-175,-75,
4821,-100,0,
4822,-150,-50,
4825,-50,50,
4826,-125,-50,
4827,-25,75,
4828,-50,50,
4829,-50,50,
4831,-300,-200,
4832,-275,-175,
4834,-275,-175,
4841,-50,50,
4844,-125,-25,
4847,-125,-25,
4848,-125,-25,
4849,-75,25,
4851,-100,-25,
4853,-75,25,
4856,-50,50,
4857,-75,25,
4859,-275,-175,
4860,-50,50,
4861,-50,50,
4863,-150,-50,
4864,-75,25,
4866,-175,-75,
4870,-575,-475,
4871,-219,-125,
4872,-250,-150,
4873,-225,-125,
4874,-300,-200,
4875,-250,-150,
4876,-200,-100,
4877,-275,-175,
4878,-175,-75,
4879,-275,-175,
4880,-300,-200,
4881,-175,-75,
4883,-600,-475,
4885,-175,-75,
4886,-175,-75,
4887,-175,-75,
4888,-175,-75,
4889,-225,-125,
4890,-150,-50,
4891,-475,-375,
4892,-125,-25,
4893,-225,-125,
4894,-200,-100,
4895,-150,-50,
4896,-150,-50,
4897,-525,-425,
4898,-550,-450,
4899,-225,-125,
4900,-225,-100,
4902,-200,-100,
4903,-200,-100,
4904,-125,-25,
4905,-125,-25,
4906,-100,0,
4907,-124,-25,
4908,-150,-50,
4910,-125,-25,
4911,-75,25,
4912,-100,0,
4913,-75,25,
4914,-150,-50,
4915,-175,-75,
4916,-100,0,
4917,-150,-50,
4919,-100,0,
4920,-175,-75,
4921,-75,25,
4922,-150,-50,
4923,-75,25,
4924,-75,25,
4925,-150,-50,
4926,-100,-25,
4927,-100,-25,
4929,-150,-50,
4930,-600,-475,
4931,-100,0,
4932,-75,25,
4933,-150,-50,
4936,-475,-375,
4937,-75,25,
4938,-150,-50,
4939,-150,-50,
4940,-75,25,
4941,-75,25,
4942,-75,25,
4943,-100,0,
4945,-150,-50,
4946,-50,50,
4947,-50,50,
4948,-50,50,
4949,-100,0,
4951,-125,-25,
4952,-500,-400,
4954,-475,-375,
4955,-500,-400,
4956,-100,0,
4957,-425,-325,
4958,-175,-75,
4959,-425,-325,
4960,-125,-50,
4961,-250,-150,
4962,-150,-50,
4963,-350,-225,
4964,-150,-50,
4965,-400,-300,
4966,-200,-100,
4967,-175,-100,
4968,-150,-50,
4969,-200,-100,
4970,-100,-25,
4971,-75,25,
4972,-100,0,
4973,-25,75,
4974,-25,75,
4975,-75,25,
4978,-150,-75,
4979,-475,-375,
4980,-450,-350,
4981,-50,50,
4982,-75,25,
4983,-100,-25,
4984,-75,25,
4985,-350,-250,
4986,-450,-350,
4988,-525,-425,
4989,-400,-300,
4991,-400,-300,
4992,-300,-200,
4993,-300,-200,
4994,-300,-200,
4995,-300,-200,
4996,-350,-250,
4997,-325,-225,
4998,-325,-225,
4999,-350,-250,
5000,-325,-225,
5001,-275,-175,
5002,-300,-200,
5003,-275,-175,
5004,-300,-200,
5005,-225,-125,
5007,-150,-50,
5008,-150,-50,
5009,-450,-350,
5010,-25,100,
5011,-75,25,
5012,-100,0,
5019,-550,-425,
5020,-525,-425,
5021,-475,-375,
5022,-350,-275,
5024,-400,-300,
5025,-575,-475,
5026,-525,-450,
5027,-325,-225,
5029,-500,-400,
5032,-525,-425,
5034,-125,-25,
5035,-100,0,
5037,-175,-75,
5039,-250,-150,
5040,-250,-150,
5041,-250,-150,
5042,-250,-150,
5043,-200,-100,
5044,-200,-100,
5045,-200,-100,
5046,-150,-50,
5047,-125,0,
5048,-100,0,
5049,-100,0,
5050,-100,0,
5051,-75,25,
5052,-75,25,
5053,-75,25,
5054,-75,25,
5055,-75,25,
5056,-75,25,
5057,-75,25,
5058,-75,25,
5059,-100,0,
5060,-100,25,
5061,-100,25,
5062,-100,25,
5063,-75,25,
5064,-75,25,
5065,-75,25,
5066,-75,25,
5067,-75,25,
5068,-75,25,
5069,-75,25,
5070,-75,25,
5071,-75,25,
5072,-75,25,
5074,-75,25,
5075,-125,-25,
5076,-125,-25,
5077,-125,-25,
5078,-125,-25,
5079,-125,-25,
5080,-125,-25,
5081,-125,-25,
5082,-125,-25,
5083,-125,-25,
5084,-125,-25,
5085,-125,-25,
5086,-125,-25,
5087,-125,-25,
5088,-125,-25,
5089,-100,25,
5090,-100,25,
5091,-100,25,
5092,-100,25,
5093,-100,25,
5094,-100,25,
5095,-125,-80,
5096,-125,-80,
5097,-125,-80,
5098,-125,-82,
5100,-125,-80,
5101,-125,-80,
5102,-125,-25,
5104,-125,-25,
5106,-125,-72,
5107,-125,-71,
5108,-75,-43,
5110,-125,-43,
5111,-75,-41,
5113,-75,25,
5114,-75,25,
5115,-75,25,
5116,-75,25,
5118,-75,25,
5119,-75,-25,
5120,-75,25,
5122,-75,-30,
5123,-75,25,
5124,-75,25,
5125,-75,25,
5126,-75,-30,
5127,-75,-42,
5129,-75,25,
5130,-75,25,
5131,-125,-25,
5132,-100,-41,
5133,-100,25,
5134,-100,-42,
5135,-125,-42,
5136,-100,-43,
5137,-150,-82,
5138,-150,-80,
5139,-150,-80,
5140,-100,25,
5141,-150,-80,
5142,-100,25,
5144,-100,25,
5145,-150,-80,
5146,-150,-25,
5147,-75,-41,
5148,-100,25,
5149,-150,-80,
5150,-150,-80,
5151,-100,25,
5152,-125,-80,
5153,-100,-41,
5154,-150,-80,
5156,-150,-80,
5157,-125,-50,
5158,-125,-25,
5159,-150,-75,
5160,-50,50,
5162,-125,-25,
5163,-200,-100,
5164,-175,-75,
5165,-250,-150,
5166,-100,0,
5167,-100,25,
5168,-75,25,
5169,-475,-375,
5170,-250,-150,
5171,-400,-300,
5172,-400,-300,
5173,-150,-50,
5174,-125,-25,
5175,-125,-25,
5176,-125,-25,
5177,-125,-25,
5178,-170,-80,
5179,-125,-25,
5180,-125,-25,
5181,-125,-25,
5182,-125,-25,
5183,-125,-25,
5184,-100,-1,
5185,-125,-25,
5186,-125,-25,
5187,-125,-25,
5188,-125,-25,
5189,-125,-25,
5190,-125,-25,
